"ID";"Gender";"Age";"Agegroups";"Income";"Region";"c_0004";"tcc";"tht";"D4_1A";"D4_1B";"CT";"v_762";"v_784";"AS_1";"AS_3";"AP_1";"AP_3";"EPS1";"EPS3";"EPP1";"EPP3";"FPS1";"FPS3";"FPP1";"FPP3";"CPS1";"CPS3";"CPP1";"CPP3";"int1";"int2";"MC1";"MC2";"UT";"D1";"AC1";"CR1";"K1_1";"K1_2";"K1_3";"K1_4";"K1_5";"K1_6";"K1_7";"K1_8";"K1_9";"SN_1";"SN_2";"SN_3";"SNN_2";"WB5";"DN_1";"DN_2";"DN_7";"SO1_3";"CCD_1";"CCD_2";"CCD_3";"SD4";"SD9_1";"SD9_2";"SD9_2a";"SD9_3";"PO1";"PO2";"PO3";"PO4";"PO5";"income_detailed";"SDS_1";"SDS_2";"SDS_3";"SDS_4";"SDS_5";"SDS_6";"SDS_7";"SD5"
7465;1;69;4;4;9;1;72;84;5;6;1;1;1;1;1;1;1;1;4;1;4;1;1;1;4;5;2;5;2;5;6;5;5;3;3;8;1;4;4;4;4;1;2;3;3;3;5;5;5;3;5;1;1;1;4;1;1;1;3;0;0;0;2;99;99;3;3;3;6;1;6;3;2;6;6;1;7
7469;1;62;4;1;4;1;91;100;5;6;1;1;1;4;4;4;4;4;4;4;3;4;3;4;3;2;2;3;3;4;6;4;4;3;2;8;1;3;3;3;3;3;4;4;4;3;3;3;3;3;2;1;1;1;3;4;3;2;3;-99;-99;-99;2;5;4;4;3;4;1;3;3;5;2;5;5;2;7
7471;2;55;3;5;9;2;75;0;3;4;1;1;-77;1;5;1;4;1;1;1;3;1;4;1;4;3;3;2;3;2;4;4;4;4;2;8;1;4;2;3;4;1;1;2;5;1;3;3;4;3;4;1;1;1;4;2;2;2;5;-99;-99;-99;2;4;3;3;3;3;99;1;4;5;2;4;7;1;1
7475;2;61;4;2;9;1;91;110;3;4;1;1;1;4;4;4;4;3;4;3;3;3;4;3;3;2;3;2;2;2;4;4;4;3;3;8;1;2;2;3;3;3;2;3;3;3;3;3;3;3;3;1;1;1;4;3;2;2;4;-99;-99;-99;2;4;4;3;3;4;4;2;4;5;2;5;7;2;5
7478;1;65;4;4;15;2;467;0;5;5;1;1;-77;1;4;1;4;3;4;4;2;1;3;1;3;2;3;2;3;5;5;3;3;2;2;8;3;3;3;2;4;2;2;3;4;2;3;2;3;2;4;1;1;1;4;2;2;2;5;0;0;0;3;4;5;99;99;5;7;1;4;5;2;5;7;1;1
7479;1;37;2;2;12;1;210;228;4;3;1;1;1;2;5;1;5;5;1;4;5;3;5;1;5;1;3;2;2;3;3;2;4;3;3;8;1;2;3;1;2;1;2;2;2;2;3;4;4;5;4;1;1;1;4;1;1;1;5;-99;-99;-99;1;3;4;1;4;5;1;5;5;6;2;6;6;5;1
7492;1;67;4;4;15;2;67;0;4;4;1;1;-77;1;3;1;3;2;2;2;2;1;3;1;3;1;3;1;3;4;4;4;4;2;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;3;3;3;4;1;1;1;5;0;0;0;2;3;4;1;3;3;2;1;3;5;2;6;7;1;7
7494;1;54;3;2;13;1;96;99;5;5;1;1;1;3;2;2;3;2;3;3;3;3;3;4;3;3;3;3;3;5;5;4;3;1;3;8;1;3;2;3;3;2;3;3;3;2;3;2;4;3;3;1;1;1;3;3;3;3;3;-99;-99;-99;2;3;3;4;3;4;5;4;4;3;3;4;4;4;1
7503;2;31;2;4;20;1;62;79;5;5;1;1;1;3;5;4;5;4;4;4;4;3;3;3;3;2;2;2;2;5;5;3;3;6;3;8;1;3;3;2;2;2;2;2;2;2;3;2;3;4;4;1;1;1;4;1;1;1;5;0;0;0;2;5;5;3;3;5;8;2;2;6;2;7;7;1;1
7507;2;60;3;2;4;1;71;143;7;7;1;1;1;3;3;4;4;4;3;4;4;3;3;3;3;4;4;4;4;6;6;2;2;6;2;8;1;4;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;NA;4;2;2;2;4;-99;-99;-99;4;5;5;5;5;5;1;6;6;6;6;6;6;6;5
7509;2;58;3;1;16;1;93;111;1;1;1;1;1;5;5;5;5;1;1;4;5;4;5;3;5;3;3;3;3;1;1;5;5;4;6;8;2;3;3;3;3;3;3;3;4;3;4;4;4;1;3;3;4;4;4;1;1;1;5;-99;-99;-99;3;3;99;3;3;5;3;3;7;5;2;4;6;4;5
7511;1;64;4;1;4;1;146;200;5;3;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;5;2;8;1;3;3;3;3;2;2;5;NA;3;3;4;3;2;4;1;1;1;4;1;2;2;3;0;0;0;2;1;3;1;1;3;1;2;4;4;2;2;6;1;5
7514;1;72;4;1;13;1;122;143;3;6;1;1;1;2;4;1;4;1;4;1;4;1;4;1;4;1;3;1;3;3;5;4;5;1;4;8;1;5;5;5;5;2;3;4;5;1;5;5;5;1;4;2;2;2;4;5;5;5;3;-99;-99;-99;2;1;1;1;1;1;4;1;7;6;2;6;6;1;7
7517;2;65;4;3;9;1;61;71;5;6;1;1;1;1;4;1;4;1;4;1;4;1;4;1;5;3;3;2;2;5;5;3;3;6;3;8;1;2;2;2;2;1;2;2;3;2;3;2;1;2;3;1;1;1;4;1;3;1;5;-99;-99;-99;2;4;3;3;3;3;99;1;1;6;2;6;6;1;1
7519;2;66;4;1;4;2;149;0;4;5;1;1;-77;4;5;2;4;2;3;2;4;4;5;2;4;2;3;2;4;3;4;4;4;6;3;8;1;3;4;3;4;2;2;4;4;3;3;4;4;2;2;1;1;1;4;1;1;2;4;-99;-99;-99;1;5;5;1;4;5;2;1;3;7;2;6;7;2;8
7521;1;58;3;4;5;2;95;0;5;5;1;1;-77;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;5;5;2;2;1;2;8;1;1;1;1;1;1;1;1;1;1;1;2;2;5;4;1;1;1;4;3;3;4;3;-99;-99;1;2;5;4;4;4;4;8;2;1;5;2;5;6;2;7
7530;1;59;3;1;13;1;204;396;2;6;1;1;1;1;3;1;3;3;2;4;2;2;4;2;4;2;3;2;3;2;6;3;3;6;3;8;1;1;1;1;1;1;1;1;1;1;3;3;4;4;3;4;1;1;4;2;2;2;4;0;0;0;1;3;5;2;2;5;1;4;7;6;2;5;6;5;6
7531;2;60;3;5;10;2;75;0;6;5;1;1;-77;1;4;1;4;1;4;2;4;2;4;2;4;4;3;4;3;6;5;3;3;3;2;8;1;2;2;3;2;3;3;3;3;2;3;3;2;3;5;1;1;1;4;1;1;1;5;0;0;0;3;2;5;2;2;3;9;3;5;4;2;4;4;2;2
7533;2;31;2;2;4;2;62;0;5;6;1;1;-77;1;4;1;3;1;3;1;3;1;4;1;3;1;3;4;3;5;6;3;3;2;2;8;1;3;3;4;3;2;4;4;4;4;1;3;2;5;3;4;4;4;4;2;3;4;3;-99;-99;2;2;3;3;4;2;1;4;2;4;2;2;6;6;3;5
7534;1;61;4;3;15;2;49;0;4;5;1;1;-77;2;4;1;5;2;4;3;4;2;4;2;4;2;2;2;2;2;4;4;4;5;3;8;1;4;4;3;3;3;3;3;3;3;4;4;4;2;2;1;1;1;4;3;3;3;3;-99;-99;-99;2;3;4;2;2;3;5;1;4;4;2;4;5;2;7
7535;1;51;3;2;10;2;73;0;4;5;1;1;-77;2;5;3;4;2;2;4;3;2;3;4;3;4;3;4;3;3;5;3;4;3;3;8;1;2;2;3;2;3;2;3;4;3;3;4;4;4;2;1;1;1;4;1;1;1;5;-99;-99;-99;3;4;4;1;3;5;5;5;4;5;2;6;5;5;1
7536;1;36;2;2;4;1;454;474;6;6;1;1;1;2;4;2;3;2;2;2;3;1;4;1;4;2;3;2;3;6;6;4;3;5;2;8;1;3;4;2;3;4;2;3;3;3;1;3;2;5;4;1;1;2;4;2;2;2;3;-99;-99;-99;4;4;2;3;4;3;4;2;3;6;2;5;5;1;1
7537;2;56;3;5;13;2;115;0;3;4;1;1;-77;2;5;1;5;2;5;4;4;2;5;2;5;3;2;2;2;3;5;3;4;6;3;8;1;3;3;2;2;4;3;4;4;3;4;4;3;4;3;1;1;1;4;1;2;1;3;-99;-99;-99;4;3;4;1;3;5;7;1;3;4;2;6;5;1;3
7538;2;54;3;5;13;1;64;67;5;5;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;5;3;3;1;2;8;1;1;1;1;1;1;1;1;4;1;3;3;3;3;4;1;1;1;4;1;2;2;5;0;2;0;2;99;99;99;99;99;8;1;4;4;2;4;5;1;3
7543;2;43;2;2;7;1;420;429;5;6;1;1;1;1;5;1;5;1;5;5;5;1;5;1;5;1;4;1;4;5;6;3;3;4;3;8;1;4;4;4;4;4;4;4;4;4;4;3;4;4;3;2;3;2;4;1;1;4;5;1;-99;1;2;3;5;5;1;3;1;1;4;5;2;7;7;4;1
7547;2;65;4;1;15;2;131;0;5;6;1;1;-77;2;2;2;2;3;2;3;2;2;2;2;2;3;3;2;3;5;6;3;3;1;2;8;1;1;1;1;1;1;1;1;1;1;2;3;2;3;4;1;4;1;4;2;2;3;3;-99;-99;-99;1;2;2;2;2;2;1;1;4;4;2;5;5;1;6
7550;2;48;3;4;12;1;286;312;4;4;1;1;1;2;1;2;1;2;1;2;1;1;1;1;1;3;3;1;3;4;4;3;3;3;2;8;1;2;2;3;3;2;2;3;3;1;1;1;1;4;4;1;1;1;4;2;2;4;4;0;0;0;4;4;3;3;4;4;6;1;2;6;2;6;6;2;2
7554;1;40;2;3;13;1;70;87;5;6;1;1;1;2;5;2;5;3;4;3;5;2;5;2;5;2;3;3;4;5;5;4;4;6;2;8;3;3;3;2;3;1;2;3;3;2;4;4;3;3;4;3;1;1;4;3;3;3;3;0;0;2;2;5;3;4;3;2;1;6;2;3;2;5;6;4;1
7556;2;43;2;1;7;2;90;0;4;4;1;1;-77;1;4;1;4;4;4;4;4;1;5;1;4;2;3;2;3;4;4;3;3;4;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;5;3;1;1;1;4;2;2;3;3;-99;1;-99;2;5;4;3;1;3;1;1;1;7;2;7;7;1;6
7561;1;59;3;3;9;1;68;83;5;6;1;1;1;1;4;1;4;2;4;2;4;1;4;1;4;3;3;3;3;5;6;3;3;1;2;8;1;3;3;3;3;3;3;3;3;3;3;3;3;4;4;1;1;1;4;3;3;3;3;-99;-99;-99;4;4;4;4;4;4;5;3;4;5;2;5;5;2;1
7586;1;61;4;3;20;2;117;0;3;5;1;1;-77;3;4;2;4;2;4;3;4;2;4;3;4;4;3;4;3;4;5;2;4;6;2;8;1;2;2;2;2;3;3;3;3;3;3;2;3;4;3;1;1;1;4;2;2;2;3;0;0;0;2;3;4;3;4;4;5;1;3;5;2;4;6;2;7
7590;2;67;4;3;7;1;131;154;4;4;1;1;1;4;5;4;5;5;5;5;5;5;5;5;5;4;1;5;1;3;3;4;4;4;2;8;1;3;3;3;2;1;1;3;3;3;4;5;2;4;2;1;1;1;4;1;1;1;3;0;0;0;4;5;5;5;5;3;5;2;5;5;2;6;1;1;7
7602;1;44;2;5;9;2;37;0;5;5;1;1;-77;1;3;1;3;1;3;1;3;1;3;1;3;2;3;2;3;5;5;3;3;3;2;8;4;2;2;1;1;1;2;2;2;1;1;1;1;3;4;1;1;1;4;1;1;1;3;1;0;2;2;3;3;3;3;3;12;5;5;5;2;5;5;2;1
7604;1;59;3;1;9;2;113;0;5;5;1;1;-77;4;4;4;3;3;2;4;3;4;3;5;3;3;3;4;2;4;4;4;4;4;3;8;1;3;3;2;2;2;2;3;3;3;3;4;2;4;4;1;1;1;4;1;1;1;4;-99;-99;-99;1;4;5;2;4;5;1;2;6;3;2;4;5;1;3
7614;2;46;3;4;15;2;85;0;5;4;1;1;-77;2;4;2;4;2;4;2;4;2;4;2;4;2;2;2;2;5;3;4;4;4;2;8;1;3;3;3;3;3;3;3;3;3;3;4;4;4;1;1;1;1;4;3;2;2;5;0;0;0;1;5;4;3;3;4;8;3;5;5;2;3;6;1;2
7633;2;41;2;1;3;2;77;0;4;4;1;1;-77;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;4;2;8;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;4;1;3;3;3;3;3;0;0;1;2;3;3;3;3;3;1;4;4;4;4;4;4;4;6
7638;1;44;2;4;7;1;55;59;4;3;1;1;1;1;1;1;1;3;3;3;3;2;2;2;3;1;1;1;1;4;3;4;4;6;2;8;2;4;4;4;4;4;4;4;4;4;2;2;2;1;2;1;1;1;4;4;4;4;5;1;0;0;3;1;1;1;1;1;1;2;2;2;2;2;3;1;3
7642;1;73;4;2;18;2;90;0;4;4;1;1;-77;4;5;4;5;4;5;4;4;4;4;5;5;4;2;4;3;3;3;4;4;6;4;8;1;4;4;3;3;3;3;4;4;3;3;4;4;4;4;4;1;1;4;1;5;2;3;0;1;0;2;99;5;5;4;5;1;3;5;5;2;6;5;1;7
7651;2;51;3;4;7;2;46;0;5;6;1;1;-77;3;5;4;5;4;4;4;4;4;5;5;5;3;3;2;3;5;5;3;4;6;2;8;1;1;1;3;2;1;3;2;2;4;4;4;3;3;4;1;1;1;4;1;1;1;5;-99;-99;1;2;1;5;2;4;5;10;1;4;5;2;6;6;1;1
7653;2;34;2;3;4;2;782;0;6;6;1;1;-77;2;4;2;4;3;4;2;4;1;4;2;4;2;3;2;3;6;6;3;4;3;2;8;1;4;4;3;4;2;3;4;4;4;3;4;4;4;4;1;1;1;4;1;1;1;3;-99;-99;1;4;5;5;3;5;5;5;6;2;5;2;6;7;1;2
7658;2;41;2;1;12;1;105;129;5;5;1;1;1;1;5;1;5;1;5;2;5;1;5;1;5;2;1;2;1;5;5;5;5;6;2;8;1;3;2;1;2;1;1;2;3;2;3;4;2;2;4;3;2;1;4;1;1;1;3;-99;1;1;2;4;4;2;2;4;1;1;4;5;2;5;7;1;2
7661;1;63;4;3;5;2;54;0;6;6;1;1;-77;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;6;6;3;4;3;2;8;1;4;4;4;4;4;4;4;4;4;3;4;2;4;4;1;1;1;4;1;1;1;3;0;0;0;4;4;5;3;5;5;6;4;5;5;2;5;5;4;7
7666;2;74;4;3;20;1;127;143;4;4;1;1;1;4;4;2;4;3;4;2;4;3;4;2;4;3;3;4;3;3;4;4;4;6;2;8;1;4;4;3;2;2;3;3;4;2;3;2;2;3;4;1;1;1;4;1;2;1;5;0;0;0;1;3;4;1;2;4;5;1;3;5;2;5;5;1;7
7670;2;35;2;1;13;2;42;0;6;6;1;1;-77;1;4;3;4;3;4;4;3;1;4;4;4;2;3;3;3;6;6;3;2;1;2;8;1;1;1;1;1;1;1;1;1;1;1;3;1;2;4;1;1;1;4;2;2;3;3;1;-99;1;2;3;5;3;3;5;3;6;6;7;2;6;5;4;5
7672;2;53;3;3;16;2;125;0;4;5;1;1;-77;2;4;2;4;1;4;2;4;2;4;2;4;3;3;3;3;3;4;3;3;6;5;8;1;4;4;4;4;4;4;4;4;4;4;4;4;2;5;1;1;1;4;3;4;4;3;-99;1;-99;2;5;5;1;1;5;2;2;3;6;2;6;6;1;1
7674;1;66;4;3;9;1;108;132;2;1;1;1;1;1;5;3;5;1;1;2;2;1;5;3;5;3;3;2;3;2;1;5;5;6;5;8;1;4;4;3;3;4;3;3;3;4;5;5;4;1;4;4;1;1;4;1;5;1;3;-99;-99;-99;1;3;5;1;1;5;5;1;4;4;2;4;5;4;7
7679;2;57;3;1;12;2;204;0;4;3;1;1;-77;2;4;2;4;2;4;2;4;2;4;2;4;2;3;2;3;3;3;3;3;1;2;8;1;2;2;2;2;2;2;2;2;2;3;3;3;4;3;2;2;1;4;2;2;2;3;0;-99;0;1;3;5;2;4;5;3;3;5;3;2;4;6;1;2
7686;2;50;3;2;15;1;86;107;4;4;1;1;1;4;4;2;2;3;4;4;4;2;4;2;3;4;3;4;3;4;4;4;4;6;2;8;1;2;3;1;1;1;2;2;1;2;3;3;2;4;3;1;1;1;4;1;2;2;3;0;0;0;2;3;4;3;4;3;4;6;6;4;2;6;4;6;2
7687;2;57;3;2;20;1;60;65;6;6;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;3;3;7;2;8;1;1;1;2;2;1;1;1;1;1;3;3;3;3;3;1;1;1;4;3;3;2;2;-99;-99;-99;2;3;3;3;3;3;4;1;4;3;2;4;4;2;2
7693;1;65;4;1;5;1;131;162;3;5;1;1;1;1;1;1;2;1;2;1;2;1;1;1;2;2;2;2;3;4;5;3;3;7;3;8;1;3;2;3;3;1;1;3;3;1;2;2;2;4;2;4;3;2;4;2;2;3;4;0;0;0;2;3;4;4;3;3;99;3;4;6;2;6;5;3;7
7699;1;53;3;3;20;2;116;0;6;6;1;1;-77;1;3;1;3;1;3;1;3;1;3;1;3;3;3;2;3;6;6;1;2;3;2;8;1;1;1;1;1;1;1;2;1;1;1;1;1;5;4;2;2;2;4;1;1;2;4;0;1;0;5;5;5;2;4;5;5;1;1;6;2;7;6;4;1
7701;2;60;3;4;15;2;112;0;6;6;1;1;-77;2;5;1;5;4;4;5;4;1;4;1;4;4;3;4;3;5;6;4;4;6;3;8;5;3;3;2;2;2;2;2;2;2;3;3;2;4;4;1;1;1;4;2;2;2;3;0;0;0;2;3;3;3;3;3;5;2;3;5;2;7;5;2;1
7708;1;55;3;5;10;1;113;119;2;4;3;1;2;2;4;3;4;3;3;3;5;1;5;1;5;1;3;1;3;3;4;4;5;3;2;8;1;3;2;2;2;1;3;3;3;4;2;3;2;5;2;1;1;1;4;1;1;1;5;0;1;1;2;99;99;99;99;99;99;2;2;4;2;5;4;1;7
7709;1;62;4;4;15;2;138;0;4;6;1;1;-77;2;5;2;5;2;4;2;4;2;5;2;5;2;4;2;4;2;4;5;4;6;3;8;5;4;4;4;4;3;3;4;4;2;2;3;3;4;3;1;1;1;4;3;3;4;5;0;-99;0;5;3;4;3;3;4;2;3;1;4;2;7;5;1;1
7711;2;55;3;2;16;1;98;113;3;4;1;1;1;1;4;1;4;1;1;1;1;1;1;1;1;3;3;3;3;5;5;1;1;3;2;8;1;2;2;1;1;1;1;2;1;1;3;3;3;4;1;4;1;1;4;2;2;3;3;0;0;0;1;4;4;2;5;3;4;2;5;3;2;3;6;3;2
7731;1;33;2;4;4;2;46;0;4;4;1;1;-77;2;5;2;4;4;4;3;3;2;4;2;4;3;3;3;3;4;4;3;3;6;2;8;1;2;2;2;2;3;3;3;3;3;3;3;3;4;4;1;1;1;4;2;2;2;5;-99;-99;-99;5;3;4;2;3;4;2;4;5;4;2;5;5;3;1
7748;1;81;4;2;13;2;152;0;3;2;1;1;-77;3;2;3;3;3;2;3;3;3;3;3;1;4;3;4;2;4;2;3;4;3;2;8;1;3;2;3;2;2;2;3;4;2;3;3;3;3;3;1;2;1;4;1;2;2;3;0;0;0;1;4;4;2;2;4;4;4;4;4;2;5;5;4;3
7749;1;69;4;1;7;1;113;134;5;5;1;1;1;1;1;1;1;3;1;1;3;1;1;3;3;1;5;3;3;5;5;2;2;5;2;8;1;2;2;1;2;1;1;2;3;1;1;1;1;1;2;2;1;1;4;3;3;4;5;-99;-99;-99;2;4;4;3;2;3;4;1;3;5;2;5;5;2;7
7762;2;53;3;2;20;2;105;0;2;4;1;1;-77;3;5;3;5;3;5;4;5;3;5;3;5;3;3;2;2;2;3;4;4;4;3;8;1;3;3;3;4;3;3;3;4;4;3;3;3;4;2;1;1;1;4;3;3;3;4;0;0;0;2;3;4;3;3;4;4;4;NA;3;2;5;3;4;6
7775;1;62;4;4;14;1;101;122;3;1;1;1;1;3;4;2;4;4;4;3;4;3;4;3;3;2;3;2;2;2;1;4;4;3;3;8;1;3;3;3;3;3;4;4;4;4;3;2;2;3;3;1;1;1;4;3;3;3;4;-99;-99;-99;2;3;3;3;3;3;6;4;4;4;4;4;4;4;7
7779;2;49;3;4;5;1;62;71;6;7;1;1;1;5;4;4;4;5;4;4;4;4;4;4;4;5;2;5;2;4;6;2;2;6;2;8;1;4;4;4;4;5;4;5;5;4;3;2;1;1;5;1;1;1;4;1;1;1;3;-99;-99;-99;1;3;5;3;99;5;6;1;1;7;2;7;7;1;3
7792;2;45;2;2;5;1;51;58;5;5;1;1;1;1;3;1;3;4;1;3;1;1;3;1;3;1;3;1;3;5;5;3;3;5;2;8;1;4;4;4;4;3;4;4;4;3;3;3;3;5;4;1;1;1;4;3;3;3;5;-99;-99;2;2;4;5;1;4;3;1;1;5;7;2;6;7;1;5
7793;1;67;4;2;15;2;62;0;7;7;1;1;-77;2;2;3;3;3;2;2;4;2;2;3;2;3;1;2;3;4;3;4;3;2;2;8;1;3;2;3;4;4;4;3;3;4;3;4;4;4;3;3;3;2;4;4;4;3;3;0;0;0;2;3;4;3;4;3;4;5;4;4;3;3;4;5;1
7797;1;55;3;4;7;1;46;55;5;6;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;6;3;3;7;2;8;3;2;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;0;0;0;3;3;3;3;3;3;8;4;4;4;4;4;4;4;1
7808;2;49;3;2;15;1;72;81;6;6;1;1;1;3;4;3;3;3;3;3;3;2;4;2;4;3;3;4;3;6;6;3;3;3;2;8;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;1;1;1;4;2;4;4;5;0;0;0;1;3;3;3;3;3;4;4;4;4;2;4;4;3;2
7812;2;62;4;1;20;1;85;117;3;4;1;1;1;4;5;4;4;4;5;4;5;4;5;4;5;2;2;2;2;2;3;4;4;6;3;8;1;4;4;3;4;3;3;4;4;4;4;5;4;4;4;1;1;1;4;2;1;2;3;0;0;0;3;4;3;3;3;4;3;2;2;5;2;6;5;1;5
7898;1;39;2;5;9;1;35;41;6;6;1;1;1;2;5;2;5;4;4;5;4;1;4;2;4;2;3;2;3;5;5;4;4;7;2;8;3;4;4;4;3;3;3;2;2;2;3;3;3;3;4;1;1;1;4;1;1;1;5;1;-99;-99;1;4;3;3;4;3;10;3;3;4;2;5;5;1;1
7975;1;64;4;2;9;2;106;0;5;5;1;1;-77;1;3;1;3;3;3;3;3;3;3;3;3;3;2;3;2;5;5;3;3;3;2;8;1;2;3;4;3;3;3;4;4;3;3;2;3;4;3;2;1;1;4;2;2;2;5;-99;-99;-99;2;4;3;3;4;3;3;2;2;5;2;5;6;3;3
7985;1;65;4;2;13;1;69;85;4;4;1;1;1;2;4;2;4;3;4;3;4;2;4;2;4;4;3;4;2;3;4;3;3;3;2;8;4;3;3;3;4;3;3;3;4;3;3;3;4;3;4;4;4;2;3;3;4;4;3;-99;-99;-99;1;4;4;4;3;4;1;2;2;5;3;5;6;1;1
8055;2;42;2;4;9;2;97;0;1;1;1;1;-77;5;5;2;4;3;3;5;3;5;5;4;5;3;3;2;3;1;2;4;4;5;5;8;1;3;4;4;4;4;3;2;4;3;3;3;2;5;3;2;1;1;4;1;1;1;5;-99;-99;-99;2;3;4;2;3;4;9;2;3;3;2;5;5;3;1
8064;1;66;4;1;5;1;97;119;5;4;1;1;1;2;4;2;4;4;4;4;4;1;4;2;4;2;4;2;4;4;4;2;3;2;3;8;1;4;2;3;2;1;2;1;1;1;3;3;2;3;1;4;4;4;4;5;5;4;4;0;0;0;1;5;2;5;1;5;3;1;3;6;2;5;6;2;8
8069;2;41;2;5;13;2;184;0;5;5;1;1;-77;1;5;1;5;4;5;4;5;1;5;1;5;1;3;1;3;5;5;4;4;5;3;8;1;3;3;3;3;3;1;1;1;2;3;3;2;4;3;4;1;1;4;1;1;2;5;-99;-99;2;2;3;4;3;3;4;10;2;3;4;2;4;4;1;1
8134;2;35;2;1;12;1;131;153;4;4;1;1;1;2;5;2;4;3;4;4;4;2;4;1;4;2;3;2;3;3;4;4;4;1;3;8;1;4;3;3;4;2;4;4;4;3;2;4;2;4;5;1;1;1;4;3;3;3;4;1;-99;1;2;99;99;99;99;99;1;1;2;5;2;5;5;1;6
8152;1;68;4;2;16;1;86;101;4;3;1;1;1;3;5;3;5;3;5;3;5;3;5;3;5;4;2;2;4;3;4;4;5;3;3;8;1;4;4;3;4;3;3;4;4;4;4;4;3;3;4;1;1;1;4;1;1;1;4;-99;-99;-99;1;4;4;1;3;4;99;2;5;4;2;5;5;2;7
8153;1;62;4;3;7;1;91;103;6;6;1;1;1;2;5;4;4;1;4;4;3;1;5;3;4;5;3;4;4;4;5;3;3;7;2;8;5;2;2;4;3;4;3;5;5;1;2;3;2;4;4;1;2;1;4;1;1;2;5;-99;-99;-99;3;3;5;2;5;5;5;1;2;5;2;6;6;2;1
8158;1;38;2;4;5;2;100;0;6;5;1;1;-77;1;5;2;4;3;4;3;4;1;5;1;5;4;3;4;3;5;5;3;3;1;3;8;4;3;2;3;3;3;2;3;3;3;3;3;2;2;4;1;2;1;4;2;2;2;5;-99;-99;-99;1;3;4;1;4;4;10;4;3;6;2;3;5;4;1
8162;1;40;2;3;20;2;77;0;4;6;1;1;-77;2;5;2;5;2;5;2;5;2;5;2;5;2;4;2;4;4;6;3;4;6;2;8;1;4;4;4;4;4;4;4;4;4;1;2;2;3;4;4;1;1;4;1;1;1;5;-99;-99;-99;1;1;4;1;4;4;5;3;2;7;2;7;7;1;1
8165;1;35;2;2;18;2;76;0;6;6;1;1;-77;2;5;1;5;1;3;1;3;1;4;1;4;4;3;5;3;5;6;4;4;3;2;8;5;4;4;3;3;3;3;3;2;2;4;4;3;5;3;1;2;1;4;1;1;1;5;0;0;0;1;5;5;2;5;5;4;5;2;7;2;5;7;3;1
8166;1;40;2;4;16;2;110;0;6;6;1;1;-77;2;5;1;5;3;4;3;4;2;4;2;4;5;2;5;2;4;6;4;4;6;2;8;1;1;1;1;1;1;1;1;1;1;1;2;1;5;4;1;1;1;4;1;3;3;5;1;-99;-99;2;3;3;2;3;2;8;2;3;5;2;5;5;2;1
8179;1;50;3;4;13;2;42;0;6;6;1;1;-77;1;3;1;3;1;3;1;2;1;3;2;3;4;3;5;3;6;6;4;4;1;2;8;1;3;3;3;2;2;2;3;4;3;4;4;3;4;4;1;1;1;4;2;2;2;5;-99;1;-99;3;5;5;3;4;5;7;7;2;5;2;5;5;7;1
8195;1;40;2;1;13;2;74;0;5;6;1;1;-77;1;3;1;3;3;2;3;2;1;3;1;3;1;3;1;3;5;6;3;3;1;2;8;1;1;1;1;1;1;1;1;1;1;1;1;3;5;2;3;1;1;4;2;2;3;3;-99;-99;-99;4;3;5;3;3;3;1;1;4;5;2;6;5;3;6
8208;2;40;2;2;5;2;39;0;2;5;1;1;-77;2;5;2;5;4;2;1;3;1;5;1;4;5;3;5;3;2;3;3;3;4;3;8;1;2;2;2;2;1;2;2;2;2;3;3;3;3;1;3;2;3;4;1;1;2;3;-99;-99;-99;2;99;99;1;99;99;4;3;4;5;2;4;5;2;5
8247;2;37;2;1;13;1;70;85;5;5;1;1;1;3;3;3;3;4;4;4;4;4;4;4;4;3;3;3;3;5;5;4;4;6;2;8;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;1;1;4;0;0;0;3;5;5;5;5;5;3;1;1;7;2;7;7;1;6
8249;2;40;2;1;15;1;1031;1040;4;4;1;1;1;1;4;1;4;1;5;3;5;2;4;2;4;3;4;2;3;2;6;5;5;1;2;8;1;4;4;3;3;4;4;4;4;4;4;4;4;4;4;3;2;1;4;4;3;3;3;-99;-99;-99;1;3;4;4;3;4;1;5;2;6;2;6;6;1;6
8251;2;31;2;1;2;2;76;0;6;6;1;1;-77;1;5;1;4;1;4;3;4;1;5;3;5;1;3;1;3;4;6;3;3;5;2;8;1;3;4;4;5;5;4;4;5;4;3;4;3;3;5;1;1;1;4;3;4;3;3;1;0;0;4;3;3;3;3;3;1;5;4;5;2;7;7;1;5
