"ID";"Gender";"Age";"Agegroups";"Income";"Region";"c_0004";"tcc";"tht";"D4_1A";"D4_1B";"CT";"v_762";"v_784";"AS_1";"AS_3";"AP_1";"AP_3";"EPS1";"EPS3";"EPP1";"EPP3";"FPS1";"FPS3";"FPP1";"FPP3";"CPS1";"CPS3";"CPP1";"CPP3";"int1";"int2";"MC1";"MC2";"UT";"D1";"AC1";"CR1";"K1_1";"K1_2";"K1_3";"K1_4";"K1_5";"K1_6";"K1_7";"K1_8";"K1_9";"SN_1";"SN_2";"SN_3";"SNN_2";"WB5";"DN_1";"DN_2";"DN_7";"SO1_3";"CCD_1";"CCD_2";"CCD_3";"SD4";"SD9_1";"SD9_2";"SD9_2a";"SD9_3";"PO1";"PO2";"PO3";"PO4";"PO5";"income_detailed";"SDS_1";"SDS_2";"SDS_3";"SDS_4";"SDS_5";"SDS_6";"SDS_7";"SD5"
43;2;67;4;4;6;2;303;0;4;4;1;1;-77;1;1;1;1;5;3;5;3;1;1;1;1;5;4;5;5;6;6;1;1;4;2;8;2;2;2;2;2;1;1;2;1;1;1;1;2;5;4;2;1;1;4;2;4;3;5;-99;-99;-99;2;4;4;4;1;4;7;2;1;5;2;6;6;6;7
46;1;52;3;5;6;2;92;0;6;6;1;1;-77;1;4;1;3;2;4;3;3;3;4;2;4;2;4;5;3;6;5;4;4;4;2;8;4;2;2;3;3;2;3;3;4;3;4;4;2;4;4;1;1;1;4;1;1;1;5;-99;-99;-99;1;3;4;2;3;5;9;4;2;2;2;3;6;6;1
47;2;58;3;2;3;2;130;0;4;4;1;1;-77;1;4;1;4;5;4;1;4;1;3;1;4;3;3;4;3;4;4;1;1;4;2;8;2;3;3;3;3;3;3;3;3;3;1;1;1;2;4;1;1;1;4;1;1;1;4;0;0;0;1;4;3;3;3;4;3;2;2;3;2;3;2;3;1
48;1;72;4;3;2;1;77;96;7;4;1;1;1;2;4;2;3;2;4;3;4;2;3;2;4;4;3;4;2;7;4;4;4;2;2;8;1;3;2;2;1;2;1;1;3;1;3;4;3;4;2;1;1;1;4;3;3;3;4;-99;-99;-99;2;4;4;4;3;4;6;5;5;4;2;6;5;5;7
52;1;63;4;1;1;2;90;0;5;3;1;1;-77;2;4;2;4;2;4;3;4;2;4;2;4;4;3;4;3;5;2;2;2;5;3;8;1;2;2;3;3;2;2;3;3;2;4;2;3;4;2;2;1;1;4;2;3;3;4;0;0;0;2;4;3;3;3;4;1;5;5;2;2;4;4;5;6
53;1;56;3;5;5;1;96;112;2;6;1;1;1;1;4;1;3;1;2;1;3;1;4;1;3;4;3;5;3;2;6;3;3;5;2;8;4;3;3;2;2;2;3;1;1;1;2;1;1;4;4;1;1;1;4;2;2;3;4;-99;-99;-99;2;4;4;3;1;4;9;5;4;3;2;5;5;2;1
60;1;51;3;1;2;1;155;177;6;4;1;1;1;2;3;2;3;2;3;2;3;2;4;2;4;4;3;4;3;6;4;3;3;4;2;8;1;2;2;2;2;2;2;2;2;1;2;2;2;3;4;1;1;1;4;3;3;4;5;-99;-99;-99;1;3;4;3;3;3;3;4;5;3;2;4;4;5;1
62;1;71;4;3;4;2;83;0;8;8;1;1;-77;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;8;8;5;5;7;2;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;4;4;5;5;4;0;0;0;2;3;5;4;2;3;6;3;3;5;2;6;6;4;7
64;2;56;3;2;5;1;94;99;2;3;1;1;1;4;4;4;4;4;3;3;4;4;4;4;4;2;3;3;3;3;4;4;4;6;1;8;2;1;1;3;3;3;3;4;3;4;1;1;2;2;3;1;2;2;1;2;1;2;2;0;0;0;2;4;4;4;4;4;5;6;6;6;6;6;5;5;3
66;1;66;4;2;5;2;126;0;7;6;1;1;-77;1;1;1;1;2;2;1;2;1;2;1;2;5;3;5;4;7;6;1;1;1;2;8;1;1;2;1;3;1;2;2;2;1;3;1;1;4;2;1;1;1;4;2;2;2;3;0;0;0;1;5;5;5;1;5;3;4;2;4;2;6;7;4;7
72;2;34;2;5;4;1;113;121;4;4;1;1;1;4;5;4;4;3;3;4;3;4;5;4;4;4;3;4;3;4;4;4;5;4;3;8;2;3;4;3;4;2;3;2;3;3;3;2;2;4;3;1;1;1;4;1;1;1;5;0;0;0;2;4;4;3;4;5;10;3;4;5;2;5;5;6;1
74;1;52;3;5;3;1;234;246;7;4;1;1;1;1;1;1;2;1;1;3;1;1;1;1;1;5;4;5;5;7;5;1;1;7;2;8;3;3;2;4;4;2;1;1;1;4;1;1;1;5;2;2;1;1;4;1;3;5;5;-99;1;-99;4;5;4;4;2;4;11;2;3;6;2;4;4;6;1
79;2;67;4;5;6;2;87;0;2;4;1;1;-77;4;5;4;5;4;5;5;5;5;5;5;5;3;2;5;1;4;5;2;4;3;3;8;5;3;3;3;3;3;3;3;3;3;3;4;4;4;4;1;1;1;5;1;1;1;4;0;0;0;2;4;5;3;3;5;10;5;2;7;2;7;5;5;7
89;2;33;2;4;4;2;149;0;5;7;1;1;-77;3;5;2;3;4;3;4;4;3;3;4;3;4;3;5;4;4;6;2;3;3;1;8;5;1;1;1;1;1;1;2;3;1;3;2;2;5;4;1;1;1;4;1;1;1;4;-99;-99;1;1;4;4;99;99;4;10;6;5;5;2;3;3;6;1
91;1;64;4;3;2;2;284;0;7;4;1;1;-77;2;5;2;5;2;5;2;5;1;5;1;5;5;3;3;3;7;4;3;3;3;2;8;1;3;3;3;4;4;3;4;4;4;3;3;3;3;2;4;1;1;4;2;1;1;3;0;0;0;2;4;4;3;3;4;6;3;3;5;2;5;5;5;7
93;1;59;3;5;4;1;109;126;6;6;1;1;1;1;2;2;3;1;1;2;3;1;3;1;3;4;3;5;4;6;6;2;2;4;2;8;3;3;3;3;3;3;3;2;4;2;3;2;2;5;2;1;1;1;4;3;2;4;5;0;0;0;2;99;99;99;99;99;99;4;4;6;2;5;5;4;2
96;1;63;4;2;2;1;109;118;6;6;1;1;1;1;5;1;5;2;5;2;5;1;5;1;5;5;1;5;1;6;6;3;3;4;2;8;2;3;3;3;3;3;3;3;3;3;2;2;2;5;3;1;1;1;4;3;3;3;3;0;0;0;2;3;4;3;3;4;4;4;4;5;2;6;6;4;7
99;2;29;1;5;3;1;52;58;6;6;1;1;1;2;5;1;4;2;4;4;4;1;4;1;4;4;3;4;3;5;5;2;2;5;3;8;3;3;3;2;4;3;2;2;3;2;2;3;4;4;4;1;1;1;4;3;2;3;5;0;0;1;2;3;4;3;4;3;10;5;5;4;2;6;3;5;1
101;1;63;4;5;5;1;87;99;4;4;1;1;1;4;4;2;4;3;3;4;4;3;3;2;4;4;3;4;4;4;4;3;3;1;2;8;4;3;3;3;2;2;2;4;3;2;1;2;2;4;4;1;1;1;4;2;2;3;5;-99;-99;-99;2;3;4;4;3;3;10;4;3;5;2;4;4;5;1
102;1;49;3;3;5;2;151;0;2;6;1;1;-77;2;4;2;4;1;3;1;4;1;3;1;4;4;2;5;2;2;6;1;1;4;2;8;5;1;1;1;1;1;1;1;1;1;1;2;2;5;3;1;1;1;4;2;2;2;3;-99;-99;-99;2;1;3;3;3;3;5;4;2;5;2;5;5;4;1
103;2;68;4;4;4;2;102;0;6;4;1;1;-77;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;6;6;1;1;7;2;8;4;5;5;5;4;2;3;2;4;2;1;1;2;5;2;2;1;1;4;4;5;5;5;-99;-99;-99;1;5;5;4;4;4;9;5;1;4;2;6;7;5;1
107;1;61;4;2;6;1;534;553;3;2;1;1;1;2;4;2;4;3;4;3;4;2;4;4;4;4;3;4;3;3;3;3;3;3;2;8;2;2;2;3;2;2;2;2;1;2;3;3;3;4;3;2;3;2;4;1;1;1;4;0;0;0;2;4;4;3;3;4;5;4;3;5;2;5;5;5;3
109;1;48;3;5;4;1;140;158;4;4;1;1;1;2;4;2;4;2;5;2;5;3;4;3;4;4;3;4;2;4;4;2;2;4;2;8;5;3;2;1;2;1;1;2;2;1;3;2;4;4;4;1;1;1;4;2;2;4;5;-99;-99;3;2;3;4;3;3;3;11;3;3;5;2;5;5;3;1
110;1;66;4;5;4;1;79;94;2;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;3;5;3;3;8;1;1;3;2;8;3;3;3;3;3;1;3;3;3;1;1;1;1;5;4;1;1;1;4;4;4;4;5;0;0;0;2;5;4;1;3;4;11;4;3;5;2;6;6;6;1
115;2;62;4;4;4;1;237;293;5;5;1;1;1;3;5;3;5;3;3;4;4;3;3;3;4;4;3;4;2;6;6;2;3;4;3;8;2;3;3;1;1;1;1;2;2;1;2;2;3;4;3;2;1;1;4;3;2;4;5;-99;-99;-99;2;4;4;3;3;4;8;5;4;6;2;5;6;4;1
119;2;25;1;3;1;1;102;115;6;5;1;1;1;2;4;2;4;2;4;2;4;1;4;2;4;5;2;4;2;5;5;2;3;4;3;8;3;2;2;3;2;2;2;3;3;2;3;2;2;4;4;1;1;1;4;2;2;2;4;-99;-99;-99;1;99;99;99;99;99;6;5;5;4;2;6;7;6;3
120;2;70;4;5;4;1;81;89;2;4;1;1;1;2;4;1;3;2;4;2;4;2;4;2;4;3;3;4;3;3;4;3;3;2;3;8;4;3;3;2;3;1;2;1;1;1;3;2;4;5;4;1;1;1;4;2;3;2;5;0;0;0;2;4;4;4;4;4;10;4;2;5;NA;5;6;5;7
126;2;45;2;4;4;1;144;166;4;4;1;1;1;1;4;1;4;2;3;4;4;1;3;1;3;3;3;4;2;4;4;4;4;4;2;8;1;2;2;2;2;1;1;3;2;1;1;4;1;4;4;1;1;1;4;2;2;3;4;0;2;1;2;4;2;4;2;4;99;3;5;4;2;3;5;6;5
128;2;31;2;5;4;2;104;0;5;6;1;1;-77;3;5;4;5;2;5;4;4;2;5;2;5;4;3;4;3;4;5;2;2;5;2;8;4;1;2;2;2;1;3;4;3;1;3;2;2;4;3;1;1;1;4;1;1;1;5;0;0;0;2;4;4;2;5;4;10;5;6;3;2;3;5;6;1
130;2;63;4;1;1;1;126;151;4;6;1;1;1;3;3;2;2;3;4;3;2;2;3;2;3;4;3;4;4;4;6;4;4;3;3;8;2;3;3;4;4;4;4;4;4;5;4;3;4;4;2;2;1;1;4;2;2;2;5;-99;-99;-99;1;3;4;4;3;4;1;4;4;4;1;4;5;4;2
134;2;47;3;1;4;2;131;0;3;4;1;1;-77;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;3;6;3;8;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;4;3;3;3;5;0;0;0;4;2;2;3;2;2;1;4;4;5;2;5;5;4;2
139;1;35;2;4;4;2;98;0;6;6;1;1;-77;2;4;2;4;4;4;4;4;2;4;2;3;4;2;4;2;6;6;2;2;6;2;8;4;2;2;2;1;1;2;1;3;1;2;2;1;4;4;1;1;1;4;1;2;2;5;-99;-99;-99;1;3;4;3;3;3;10;6;5;5;2;6;6;5;1
148;1;37;2;5;4;1;33;36;2;4;1;1;1;4;5;4;5;3;3;4;4;4;5;4;4;4;3;2;2;2;3;3;3;6;3;8;2;2;2;2;1;1;1;1;1;1;3;3;3;4;4;1;1;1;4;2;2;3;5;1;0;0;2;4;3;3;3;4;9;4;2;5;2;5;6;4;1
150;2;66;4;1;2;1;237;306;1;3;1;1;1;2;5;2;5;4;5;4;4;4;5;5;4;4;5;5;5;1;5;3;3;6;2;8;4;3;4;4;4;3;3;3;4;4;1;2;4;4;5;3;3;3;4;1;1;5;3;0;0;0;1;NA;4;NA;NA;NA;1;5;5;6;2;6;6;5;7
151;2;53;3;1;2;1;92;110;3;2;1;1;1;1;1;1;2;1;1;1;2;1;1;1;1;5;4;5;4;5;5;1;1;4;2;8;2;2;2;4;4;4;3;2;2;3;3;2;2;4;2;4;4;4;4;4;4;4;4;-99;-99;-99;1;3;4;3;3;2;2;4;2;5;2;5;6;1;1
152;2;34;2;1;3;2;49;0;5;6;1;1;-77;1;5;1;1;1;2;2;2;1;2;2;1;4;4;4;4;6;6;2;2;6;2;8;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;4;2;2;2;4;-99;-99;2;2;3;3;3;3;3;1;4;6;6;2;6;7;5;5
157;1;58;3;5;2;2;171;0;6;6;1;1;-77;2;4;1;4;4;3;4;4;2;4;1;3;4;3;4;3;6;6;3;3;5;2;8;1;2;1;2;1;2;1;1;3;1;1;1;3;4;4;1;1;1;4;2;3;2;5;0;0;0;2;4;4;3;3;4;10;4;5;5;2;3;5;5;7
159;1;70;4;5;4;2;93;0;6;6;1;1;-77;3;4;2;3;3;3;4;3;3;4;3;4;4;3;4;3;5;5;3;3;6;2;8;3;4;3;3;4;2;3;3;4;3;3;4;3;4;2;1;1;1;4;2;2;4;5;0;0;0;2;5;4;4;2;5;11;5;4;3;2;4;3;5;7
160;1;56;3;4;3;2;110;0;6;6;1;1;-77;1;4;1;3;3;3;3;3;2;3;2;2;4;3;4;3;6;6;2;2;1;2;8;5;1;2;2;2;2;2;1;2;1;1;1;1;5;3;1;1;1;4;1;2;4;5;-99;-99;-99;2;4;3;2;5;3;8;4;4;3;2;5;4;3;1
163;2;49;3;5;3;2;83;0;4;1;1;1;-77;3;4;1;4;2;2;1;3;3;3;1;3;3;3;2;3;4;1;3;3;4;4;8;5;3;3;3;3;1;4;4;4;2;4;3;4;4;4;1;1;1;4;1;1;2;5;-99;-99;1;2;4;5;2;5;4;11;5;5;5;2;6;5;5;1
170;2;24;1;5;2;2;43;0;6;6;1;1;-77;1;4;1;4;3;4;2;4;1;4;1;4;4;3;4;3;6;6;2;3;1;2;8;2;2;2;2;1;1;2;2;2;1;2;1;1;5;2;1;1;1;4;1;1;1;5;-99;-99;-99;2;4;4;4;3;4;8;4;5;5;2;3;5;5;1
172;1;18;1;5;4;2;69;0;5;6;1;1;-77;2;2;2;2;2;2;2;2;2;1;3;4;5;2;2;3;6;6;3;3;1;1;8;3;1;1;1;1;1;1;1;1;1;3;2;2;4;4;1;1;1;4;1;1;1;2;-99;-99;1;4;99;99;99;99;99;11;4;6;3;2;7;5;6;4
174;2;46;3;1;2;1;105;120;5;3;1;1;1;2;5;1;5;1;5;1;5;1;5;1;5;5;1;5;1;5;4;3;3;6;3;8;1;2;1;2;1;1;1;1;1;1;3;4;2;5;3;4;1;1;4;1;1;1;4;-99;-99;1;3;5;3;3;3;4;5;5;3;6;2;7;6;5;1
176;2;35;2;5;2;2;120;0;6;7;1;1;-77;2;4;2;4;2;4;4;4;3;4;2;4;4;2;4;2;6;6;2;2;1;2;8;4;1;1;3;1;1;2;1;2;1;1;1;2;4;2;1;1;1;4;1;1;2;4;-99;-99;1;2;4;3;3;99;4;11;4;5;6;2;6;5;6;2
177;2;67;4;3;4;1;253;278;3;8;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;5;5;5;5;3;7;3;3;4;3;8;2;2;2;2;2;2;2;2;3;2;4;3;3;4;3;1;2;2;3;2;2;2;5;-99;-99;-99;1;1;3;3;3;4;5;4;4;4;2;6;6;5;1
179;1;23;1;4;3;2;1014;0;4;4;1;1;-77;1;3;1;3;4;2;4;2;1;3;1;3;4;3;4;3;4;4;3;0;1;2;8;3;2;1;1;2;1;1;2;1;1;3;1;1;4;3;1;1;1;4;3;4;2;2;-99;-99;-99;3;1;4;99;99;99;8;5;5;5;2;5;4;5;8
182;1;68;4;2;3;1;102;119;1;6;3;1;1;1;1;1;1;2;2;2;2;1;2;1;2;4;4;4;5;4;6;3;3;2;3;8;2;2;2;2;2;2;1;1;3;1;1;1;1;5;2;1;1;1;4;2;2;3;4;-99;-99;-99;1;4;4;1;5;4;4;4;1;5;2;7;6;1;7
191;2;68;4;3;2;1;501;584;7;5;1;1;1;2;5;2;5;2;5;2;5;1;3;1;5;5;3;5;3;7;4;3;3;3;2;8;1;3;3;3;4;4;3;4;4;4;3;3;3;3;3;1;1;1;4;2;2;5;3;0;0;0;2;4;4;3;3;4;6;3;3;5;2;5;5;5;7
192;2;74;4;1;4;1;283;310;5;6;1;1;1;1;3;1;3;3;3;3;3;2;3;2;3;2;3;2;3;5;6;3;3;4;3;8;1;2;3;3;3;2;3;3;3;4;2;3;2;2;3;4;3;2;4;2;3;3;3;0;0;0;1;2;5;3;3;4;2;2;4;4;2;6;3;4;7
193;1;31;2;4;4;1;65;73;3;5;1;1;1;1;2;1;1;1;1;1;1;1;3;2;3;5;3;5;3;3;6;3;2;4;2;8;2;3;3;1;1;1;2;2;2;1;1;1;1;4;4;2;1;1;4;2;2;3;5;1;-99;-99;1;3;4;3;4;4;11;4;5;5;2;5;5;5;1
195;1;63;4;1;5;2;79;0;4;4;1;1;-77;2;4;2;4;4;4;4;4;2;4;2;4;4;3;4;3;4;4;2;2;2;2;8;1;3;2;2;1;1;2;2;3;3;2;2;2;4;2;4;4;1;4;2;2;3;4;-99;-99;-99;1;4;4;3;3;4;1;4;5;6;2;6;5;5;2
197;1;73;4;4;4;2;114;0;5;2;1;1;-77;1;4;1;2;2;4;2;4;1;4;1;4;5;3;5;3;6;4;1;1;2;3;8;2;1;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;4;1;5;5;5;0;0;0;1;4;4;4;4;3;7;3;3;5;2;4;5;5;3
200;2;32;2;3;4;2;36;0;4;5;1;1;-77;2;4;2;4;2;4;2;4;2;4;2;4;4;3;4;3;3;3;4;4;3;3;8;3;2;2;2;2;2;2;2;2;2;3;3;3;4;4;1;1;1;4;2;2;2;3;-99;-99;-99;1;4;4;3;3;4;5;5;3;5;2;5;5;5;1
203;2;54;3;1;2;2;239;0;7;4;1;1;-77;1;4;1;4;4;4;4;4;2;3;2;3;4;3;4;3;7;4;2;2;4;2;8;1;4;3;2;3;1;3;2;4;3;2;2;1;5;3;1;1;1;4;4;4;5;3;-99;1;-99;1;4;4;3;3;4;3;4;2;5;2;5;5;4;5
210;1;41;2;5;5;2;95;0;5;5;1;1;-77;4;5;2;4;4;4;4;4;4;5;4;4;2;2;2;2;4;4;4;4;6;3;8;4;2;3;3;2;1;2;5;4;2;5;4;3;4;4;1;1;1;4;1;1;1;5;0;0;0;2;4;2;2;4;5;11;4;2;4;2;7;5;5;1
216;2;30;1;5;4;2;75;0;6;6;1;1;-77;4;5;2;4;4;5;2;4;4;5;2;5;4;3;4;2;6;6;2;2;4;2;8;4;2;2;3;3;3;3;2;2;1;3;2;2;5;3;1;1;1;4;2;2;2;5;2;-99;-99;2;4;3;4;3;3;9;6;5;3;2;5;5;7;1
218;2;26;1;3;5;2;59;0;8;8;1;1;-77;1;1;1;1;2;2;2;3;2;3;1;3;2;3;3;2;8;8;2;2;2;3;8;5;2;2;3;3;3;4;3;2;3;2;3;3;3;3;3;3;3;2;3;2;3;4;-99;2;-99;2;3;3;5;3;3;6;3;4;5;2;3;3;4;3
222;2;69;4;4;1;2;96;0;6;6;1;1;-77;2;5;1;5;1;5;2;5;2;5;2;5;5;1;4;1;5;5;4;3;4;2;8;1;3;3;3;4;4;2;2;3;2;3;5;3;5;3;1;1;1;4;1;1;2;5;-99;-99;-99;1;3;5;3;5;5;6;5;3;5;2;4;5;4;3
223;2;70;4;2;4;2;311;0;6;6;1;1;-77;2;1;2;1;2;3;2;3;2;1;2;1;5;3;4;2;5;5;2;2;6;2;8;2;2;3;3;2;1;1;3;4;1;3;2;3;4;3;1;1;1;4;5;2;2;5;-99;-99;2;3;3;4;2;3;4;3;2;3;6;3;7;5;5;7
224;1;44;2;3;2;2;66;0;6;4;1;1;-77;2;3;3;3;3;4;3;4;2;4;4;4;4;2;4;2;6;6;3;3;4;2;8;2;3;3;3;3;3;3;3;3;3;4;4;2;4;4;2;2;2;4;3;3;4;2;0;0;1;2;3;3;3;3;3;5;4;5;5;2;5;3;5;1
228;1;45;2;2;5;1;103;129;5;5;1;1;1;3;4;2;4;3;4;3;4;2;3;2;3;4;2;4;2;6;5;4;4;1;2;8;2;2;2;2;3;2;1;2;2;2;3;4;3;4;4;1;1;1;4;1;1;2;3;-99;-99;-99;2;4;3;3;3;3;5;3;3;4;2;5;5;5;1
232;1;24;1;5;1;2;63;0;4;4;1;1;-77;1;1;1;1;2;2;2;2;1;1;1;1;4;4;4;4;4;4;1;1;3;2;8;3;2;2;3;2;2;3;2;2;2;1;1;1;5;4;1;1;1;4;1;1;1;5;-99;-99;-99;1;3;3;3;3;3;10;3;3;5;2;6;6;4;8
233;1;40;2;3;2;2;92;0;8;4;1;1;-77;1;1;1;1;1;1;1;1;1;1;1;1;5;5;5;5;8;4;1;1;2;1;8;2;4;4;3;2;2;3;3;2;2;1;1;1;5;5;1;1;1;4;4;3;4;4;-99;-99;1;1;4;4;2;2;4;5;6;2;7;2;7;7;7;1
234;1;57;3;1;2;1;94;116;2;7;1;1;1;2;5;3;4;2;4;3;4;3;4;3;4;4;3;4;3;6;4;3;3;6;2;8;1;3;3;1;2;1;2;3;3;2;3;2;2;4;4;2;1;1;4;1;1;1;4;0;0;0;1;4;4;3;3;4;2;5;4;5;2;6;6;5;5
238;1;22;1;5;1;2;88;0;6;6;1;1;-77;2;4;2;2;4;4;4;5;2;4;2;2;4;4;4;2;6;6;5;5;6;2;8;5;3;2;2;1;1;1;1;1;1;3;2;2;5;4;1;1;1;4;1;1;2;3;-99;1;-99;3;2;4;3;3;4;5;3;3;4;2;5;5;5;4
239;2;35;2;2;2;1;117;128;5;1;1;1;1;3;4;2;4;2;5;2;5;2;4;4;4;4;3;5;2;2;2;3;2;3;3;8;4;2;2;2;2;2;2;3;2;2;3;4;4;1;5;1;1;1;4;3;3;3;4;-99;-99;1;1;99;99;99;4;4;2;2;1;6;2;7;7;4;1
241;1;28;1;5;4;2;60;0;5;6;1;1;-77;4;5;1;1;4;4;4;3;5;5;5;5;4;3;4;3;5;6;3;4;3;2;8;1;2;2;2;2;2;2;2;2;2;1;1;1;5;5;1;1;1;4;1;1;1;5;-99;-99;-99;2;3;3;2;4;4;11;5;3;6;2;5;5;6;1
247;1;30;1;3;4;1;107;125;6;6;1;1;1;1;4;1;4;5;4;5;3;1;5;1;4;4;3;4;3;6;6;2;2;5;1;8;2;1;1;1;1;1;1;1;1;1;3;2;3;5;4;1;4;2;4;1;1;1;5;-99;-99;-99;1;3;3;3;3;3;6;6;6;5;2;3;5;6;1
255;1;46;3;5;4;2;106;0;7;6;1;1;-77;1;4;1;4;3;4;3;3;1;3;3;3;5;2;5;3;6;6;3;3;5;2;8;2;1;1;3;1;1;1;1;1;1;2;2;2;2;5;1;1;1;4;2;2;2;99;-99;1;-99;3;99;99;99;99;99;99;5;4;5;2;5;5;5;99
263;1;35;2;4;4;1;67;83;4;4;1;1;1;1;4;1;5;1;5;4;5;1;5;1;5;5;3;5;3;4;4;1;1;2;2;8;4;1;1;1;1;1;1;1;1;1;1;1;1;4;4;1;1;1;4;5;5;5;5;2;-99;-99;2;4;4;4;4;4;7;4;3;6;2;6;6;6;1
269;1;37;2;5;5;2;39;0;4;4;1;1;-77;2;4;1;3;2;3;3;3;3;4;2;3;4;3;4;3;4;4;3;3;3;2;8;4;1;2;2;2;2;1;1;1;1;3;3;2;4;3;1;1;1;4;2;2;2;5;1;-99;-99;2;3;3;3;4;3;10;4;5;5;2;5;4;4;1
286;2;54;3;4;1;1;101;115;6;3;1;1;1;1;4;1;4;2;2;3;4;2;4;2;4;4;3;5;3;6;5;4;4;1;2;8;2;3;3;2;3;3;3;3;3;3;3;3;2;4;2;3;1;1;4;2;2;2;4;-99;-99;-99;2;3;3;3;3;3;5;5;5;6;4;5;5;5;1
290;1;25;1;5;4;2;49;0;5;4;1;1;-77;1;2;1;1;4;2;5;3;1;2;1;2;4;3;5;3;5;4;3;3;4;2;8;4;1;1;1;1;1;1;1;1;3;3;3;3;3;5;2;3;3;3;1;1;1;99;-99;-99;-99;2;3;3;3;3;3;10;5;5;5;2;5;5;5;99
291;1;63;4;5;1;1;115;129;4;4;1;1;1;2;3;2;2;3;2;2;2;1;2;2;2;4;3;4;3;4;4;3;3;3;2;8;4;3;3;3;3;3;3;4;4;2;2;2;2;3;5;1;1;1;4;4;4;4;5;2;-99;-99;4;2;4;4;2;4;11;4;6;6;2;6;6;4;7
292;2;27;1;1;4;2;299;0;6;6;1;1;-77;2;1;2;1;2;2;2;2;2;2;2;2;4;3;5;3;6;6;2;2;1;2;8;2;2;2;3;4;2;2;2;2;1;1;1;2;4;4;1;1;1;4;1;1;1;5;2;-99;-99;2;3;3;3;3;4;8;2;3;5;2;5;6;4;8
297;2;62;4;1;4;2;102;0;1;1;1;1;-77;5;5;1;5;3;5;3;5;3;5;3;5;3;1;5;1;1;1;3;3;4;5;8;2;2;1;1;5;1;1;1;5;1;3;3;5;4;5;1;1;2;4;2;1;1;4;-99;-99;-99;1;1;4;99;1;3;99;4;7;6;4;6;6;4;99
299;2;27;1;5;3;1;73;89;1;1;1;1;1;5;5;5;5;1;5;5;5;5;5;5;5;3;3;2;2;1;1;5;5;6;6;8;2;3;4;2;2;2;3;2;5;2;3;2;2;5;2;1;1;1;4;1;1;1;5;-99;-99;1;3;2;4;99;99;5;11;3;5;2;2;6;6;4;1
302;2;66;4;1;1;1;74;91;2;4;1;1;1;3;4;3;4;3;4;3;4;3;4;3;4;4;3;4;3;2;3;4;4;4;2;8;2;2;2;2;2;2;2;2;4;2;3;3;3;3;3;1;1;1;4;2;2;2;3;-99;-99;-99;1;3;3;3;3;3;1;5;5;4;3;5;5;5;1
307;1;54;3;3;4;1;109;129;4;4;1;1;1;2;5;2;3;2;4;3;3;2;3;2;3;4;3;4;4;4;4;3;3;3;2;8;2;3;3;3;3;2;3;3;3;1;3;3;2;4;1;2;1;1;4;3;1;1;3;0;0;0;2;3;4;3;3;4;6;4;5;5;2;4;5;5;1
310;2;46;3;5;5;1;87;101;5;5;1;1;1;2;5;2;5;2;4;4;4;2;4;2;4;3;3;4;3;5;6;3;3;3;2;8;2;2;2;1;1;1;1;1;1;1;2;4;2;4;4;1;1;1;4;2;2;2;5;-99;-99;-99;1;2;4;3;3;4;11;3;3;5;2;5;5;5;1
311;2;53;3;2;6;1;183;199;5;5;1;2;1;2;5;2;5;1;5;1;5;1;5;1;5;4;1;4;1;5;5;4;4;7;3;8;4;3;2;3;2;1;2;2;4;2;2;2;2;5;3;1;4;1;4;5;3;1;5;-99;1;-99;1;3;3;3;3;3;3;3;5;5;2;4;6;3;7
314;2;30;1;3;5;2;65;0;4;2;1;1;-77;2;4;1;4;4;4;3;4;1;4;1;4;5;3;5;4;4;2;3;3;3;2;8;2;4;3;2;2;2;3;2;3;3;3;3;3;4;2;2;1;1;4;2;3;2;4;-99;-99;-99;2;99;99;99;99;99;6;5;5;4;2;5;6;3;1
315;2;28;1;4;4;1;41;46;3;4;1;1;1;1;4;1;4;3;3;3;3;1;4;1;4;3;3;2;3;3;4;2;2;7;3;8;1;1;1;1;1;1;1;1;1;1;3;3;3;4;4;1;1;1;4;3;3;NA;5;-99;-99;-99;1;3;4;3;3;2;99;4;4;4;2;5;6;5;1
343;1;29;1;5;4;1;68;75;6;7;1;1;1;1;1;1;1;4;3;4;4;1;1;1;1;4;3;4;3;6;7;1;1;2;2;8;4;1;1;3;1;1;2;1;2;1;1;1;2;5;4;1;1;1;4;3;4;4;3;-99;-99;-99;2;5;1;4;2;3;11;4;1;3;2;5;5;5;1
352;2;27;1;3;4;1;68;197;2;2;1;1;1;5;4;5;4;5;5;4;4;5;5;4;4;3;3;2;4;2;2;3;4;6;4;8;4;3;3;3;3;3;3;3;3;3;2;2;1;2;3;2;2;2;4;1;1;1;5;-99;-99;-99;2;4;4;4;3;4;4;4;3;5;2;6;5;5;2
